	Country	Invader_Species	Role	Email
473	Bolivia	d&d_treant	heal	hawkeye@avengers.com
474	Bolivia	d&d_werewolf	attack	vision@avengers.com
475	Bolivia	d&d_werewolf	defense	vision@avengers.com
476	Bolivia	d&d_werewolf	heal	rogue@avengers.com
477	Bolivia	d&d_yuan-ti	attack	vision@avengers.com
478	Bolivia	d&d_yuan-ti	defense	vision@avengers.com
479	Bolivia	d&d_yuan-ti	heal	abyss@avengers.com
480	Bosnia and Herzegovina	aliens	attack	iron.man@avengers.com
481	Bosnia and Herzegovina	predators	attack	thor@avengers.com
482	Bosnia and Herzegovina	d&d_beholder	attack	wasp@avengers.com
483	Bosnia and Herzegovina	d&d_beholder	defense	wasp@avengers.com
484	Bosnia and Herzegovina	d&d_beholder	heal	wasp@avengers.com
485	Bosnia and Herzegovina	d&d_devil	attack	ant.man@avengers.com
486	Bosnia and Herzegovina	d&d_devil	defense	ant.man@avengers.com
487	Bosnia and Herzegovina	d&d_devil	heal	batman@dc-world.com
488	Bosnia and Herzegovina	d&d_lich	attack	hulk@avengers.com
489	Bosnia and Herzegovina	d&d_lich	defense	hulk@avengers.com
490	Bosnia and Herzegovina	d&d_lich	heal	hulk@avengers.com
491	Bosnia and Herzegovina	d&d_mind_flayer	attack	capatain.america@avengers.com
492	Bosnia and Herzegovina	d&d_mind_flayer	defense	capatain.america@avengers.com
493	Bosnia and Herzegovina	d&d_mind_flayer	heal	capatain.america@avengers.com
494	Bosnia and Herzegovina	d&d_vampire	attack	capatain.america@avengers.com
495	Bosnia and Herzegovina	d&d_vampire	defense	capatain.america@avengers.com
496	Bosnia and Herzegovina	d&d_vampire	heal	capatain.america@avengers.com
497	Bosnia and Herzegovina	d&d_red_dragon	attack	capatain.america@avengers.com
498	Bosnia and Herzegovina	d&d_red_dragon	defense	capatain.america@avengers.com
499	Bosnia and Herzegovina	d&d_red_dragon	heal	capatain.america@avengers.com
500	Bosnia and Herzegovina	d&d_hill_giant	attack	hawkeye@avengers.com
501	Bosnia and Herzegovina	d&d_hill_giant	defense	hawkeye@avengers.com
502	Bosnia and Herzegovina	d&d_hill_giant	heal	hawkeye@avengers.com
503	Bosnia and Herzegovina	d&d_treant	attack	hawkeye@avengers.com
504	Bosnia and Herzegovina	d&d_treant	defense	hawkeye@avengers.com
505	Bosnia and Herzegovina	d&d_treant	heal	hawkeye@avengers.com
506	Bosnia and Herzegovina	d&d_werewolf	attack	capatain.america@avengers.com
507	Bosnia and Herzegovina	d&d_werewolf	defense	capatain.america@avengers.com
508	Bosnia and Herzegovina	d&d_werewolf	heal	capatain.america@avengers.com
509	Bosnia and Herzegovina	d&d_yuan-ti	attack	capatain.america@avengers.com
510	Bosnia and Herzegovina	d&d_yuan-ti	defense	capatain.america@avengers.com
511	Bosnia and Herzegovina	d&d_yuan-ti	heal	capatain.america@avengers.com
512	Botswana	aliens	attack	iron.man@avengers.com
513	Botswana	predators	attack	thor@avengers.com
514	Botswana	d&d_beholder	attack	wasp@avengers.com
515	Botswana	d&d_beholder	defense	wasp@avengers.com
516	Botswana	d&d_beholder	heal	wasp@avengers.com
517	Botswana	d&d_devil	attack	ant.man@avengers.com
518	Botswana	d&d_devil	defense	ant.man@avengers.com
519	Botswana	d&d_devil	heal	batman@dc-world.com
520	Botswana	d&d_lich	attack	hulk@avengers.com
521	Botswana	d&d_lich	defense	hulk@avengers.com
522	Botswana	d&d_lich	heal	hulk@avengers.com
523	Botswana	d&d_mind_flayer	attack	capatain.america@avengers.com
524	Botswana	d&d_mind_flayer	defense	capatain.america@avengers.com
525	Botswana	d&d_mind_flayer	heal	capatain.america@avengers.com
526	Botswana	d&d_vampire	attack	capatain.america@avengers.com
527	Botswana	d&d_vampire	defense	capatain.america@avengers.com
528	Botswana	d&d_vampire	heal	capatain.america@avengers.com
529	Botswana	d&d_red_dragon	attack	capatain.america@avengers.com
530	Botswana	d&d_red_dragon	defense	capatain.america@avengers.com
531	Botswana	d&d_red_dragon	heal	capatain.america@avengers.com
532	Botswana	d&d_hill_giant	attack	hawkeye@avengers.com
533	Botswana	d&d_hill_giant	defense	hawkeye@avengers.com
534	Botswana	d&d_hill_giant	heal	hawkeye@avengers.com
535	Botswana	d&d_treant	attack	hawkeye@avengers.com
536	Botswana	d&d_treant	defense	hawkeye@avengers.com
537	Botswana	d&d_treant	heal	hawkeye@avengers.com
538	Botswana	d&d_werewolf	attack	capatain.america@avengers.com
539	Botswana	d&d_werewolf	defense	capatain.america@avengers.com
540	Botswana	d&d_werewolf	heal	capatain.america@avengers.com
541	Botswana	d&d_yuan-ti	attack	capatain.america@avengers.com
542	Botswana	d&d_yuan-ti	defense	capatain.america@avengers.com
543	Botswana	d&d_yuan-ti	heal	capatain.america@avengers.com
544	Brazil	aliens	attack	vision@avengers.com
545	Brazil	predators	attack	vision@avengers.com
546	Brazil	d&d_beholder	attack	vision@avengers.com
547	Brazil	d&d_beholder	defense	vision@avengers.com
548	Brazil	d&d_beholder	heal	agent.venom@avengers.com
549	Brazil	d&d_devil	attack	vision@avengers.com
550	Brazil	d&d_devil	defense	vision@avengers.com
551	Brazil	d&d_devil	heal	batman@dc-world.com
552	Brazil	d&d_lich	attack	vision@avengers.com
553	Brazil	d&d_lich	defense	vision@avengers.com
554	Brazil	d&d_lich	heal	hulk@avengers.com
555	Brazil	d&d_mind_flayer	attack	vision@avengers.com
556	Brazil	d&d_mind_flayer	defense	vision@avengers.com
557	Brazil	d&d_mind_flayer	heal	havok@avengers.com
558	Brazil	d&d_vampire	attack	vision@avengers.com
559	Brazil	d&d_vampire	defense	vision@avengers.com
560	Brazil	d&d_vampire	heal	sunspot@avengers.com
561	Brazil	d&d_red_dragon	attack	vision@avengers.com
562	Brazil	d&d_red_dragon	defense	vision@avengers.com
563	Brazil	d&d_red_dragon	heal	smasher@avengers.com
564	Brazil	d&d_hill_giant	attack	vision@avengers.com
565	Brazil	d&d_hill_giant	defense	vision@avengers.com
566	Brazil	d&d_hill_giant	heal	hawkeye@avengers.com
567	Brazil	d&d_treant	attack	vision@avengers.com
568	Brazil	d&d_treant	defense	vision@avengers.com
569	Brazil	d&d_treant	heal	hawkeye@avengers.com
570	Brazil	d&d_werewolf	attack	vision@avengers.com
571	Brazil	d&d_werewolf	defense	vision@avengers.com
572	Brazil	d&d_werewolf	heal	rogue@avengers.com
573	Brazil	d&d_yuan-ti	attack	vision@avengers.com
574	Brazil	d&d_yuan-ti	defense	vision@avengers.com
575	Brazil	d&d_yuan-ti	heal	abyss@avengers.com
576	Brunei	aliens	attack	iron.man@avengers.com
577	Brunei	predators	attack	thor@avengers.com
578	Brunei	d&d_beholder	attack	wasp@avengers.com
579	Brunei	d&d_beholder	defense	wasp@avengers.com
580	Brunei	d&d_beholder	heal	wasp@avengers.com
581	Brunei	d&d_devil	attack	ant.man@avengers.com
582	Brunei	d&d_devil	defense	ant.man@avengers.com
583	Brunei	d&d_devil	heal	batman@dc-world.com
584	Brunei	d&d_lich	attack	hulk@avengers.com
585	Brunei	d&d_lich	defense	hulk@avengers.com
586	Brunei	d&d_lich	heal	hulk@avengers.com
587	Brunei	d&d_mind_flayer	attack	capatain.america@avengers.com
588	Brunei	d&d_mind_flayer	defense	capatain.america@avengers.com
589	Brunei	d&d_mind_flayer	heal	capatain.america@avengers.com
590	Brunei	d&d_vampire	attack	capatain.america@avengers.com
591	Brunei	d&d_vampire	defense	capatain.america@avengers.com
592	Brunei	d&d_vampire	heal	capatain.america@avengers.com
593	Brunei	d&d_red_dragon	attack	capatain.america@avengers.com
594	Brunei	d&d_red_dragon	defense	capatain.america@avengers.com
595	Brunei	d&d_red_dragon	heal	capatain.america@avengers.com
596	Brunei	d&d_hill_giant	attack	hawkeye@avengers.com
597	Brunei	d&d_hill_giant	defense	hawkeye@avengers.com
598	Brunei	d&d_hill_giant	heal	hawkeye@avengers.com
599	Brunei	d&d_treant	attack	hawkeye@avengers.com
600	Brunei	d&d_treant	defense	hawkeye@avengers.com
601	Brunei	d&d_treant	heal	hawkeye@avengers.com
602	Brunei	d&d_werewolf	attack	capatain.america@avengers.com
603	Brunei	d&d_werewolf	defense	capatain.america@avengers.com
604	Brunei	d&d_werewolf	heal	capatain.america@avengers.com
605	Brunei	d&d_yuan-ti	attack	capatain.america@avengers.com
606	Brunei	d&d_yuan-ti	defense	capatain.america@avengers.com
607	Brunei	d&d_yuan-ti	heal	capatain.america@avengers.com
608	Bulgaria	aliens	attack	iron.man@avengers.com
609	Bulgaria	predators	attack	thor@avengers.com
610	Bulgaria	d&d_beholder	attack	wasp@avengers.com
611	Bulgaria	d&d_beholder	defense	wasp@avengers.com
612	Bulgaria	d&d_beholder	heal	wasp@avengers.com
613	Bulgaria	d&d_devil	attack	ant.man@avengers.com
614	Bulgaria	d&d_devil	defense	ant.man@avengers.com
615	Bulgaria	d&d_devil	heal	batman@dc-world.com
616	Bulgaria	d&d_lich	attack	hulk@avengers.com
617	Bulgaria	d&d_lich	defense	hulk@avengers.com
618	Bulgaria	d&d_lich	heal	hulk@avengers.com
619	Bulgaria	d&d_mind_flayer	attack	capatain.america@avengers.com
620	Bulgaria	d&d_mind_flayer	defense	capatain.america@avengers.com
621	Bulgaria	d&d_mind_flayer	heal	capatain.america@avengers.com
622	Bulgaria	d&d_vampire	attack	capatain.america@avengers.com
623	Bulgaria	d&d_vampire	defense	capatain.america@avengers.com
624	Bulgaria	d&d_vampire	heal	capatain.america@avengers.com
625	Bulgaria	d&d_red_dragon	attack	capatain.america@avengers.com
626	Bulgaria	d&d_red_dragon	defense	capatain.america@avengers.com
627	Bulgaria	d&d_red_dragon	heal	capatain.america@avengers.com
628	Bulgaria	d&d_hill_giant	attack	hawkeye@avengers.com
629	Bulgaria	d&d_hill_giant	defense	hawkeye@avengers.com
630	Bulgaria	d&d_hill_giant	heal	hawkeye@avengers.com
631	Bulgaria	d&d_treant	attack	hawkeye@avengers.com
632	Bulgaria	d&d_treant	defense	hawkeye@avengers.com
633	Bulgaria	d&d_treant	heal	hawkeye@avengers.com
634	Bulgaria	d&d_werewolf	attack	capatain.america@avengers.com
635	Bulgaria	d&d_werewolf	defense	capatain.america@avengers.com
636	Bulgaria	d&d_werewolf	heal	capatain.america@avengers.com
637	Bulgaria	d&d_yuan-ti	attack	capatain.america@avengers.com
638	Bulgaria	d&d_yuan-ti	defense	capatain.america@avengers.com
639	Bulgaria	d&d_yuan-ti	heal	capatain.america@avengers.com
640	Cambodia	aliens	attack	iron.man@avengers.com
641	Cambodia	predators	attack	thor@avengers.com
642	Cambodia	d&d_beholder	attack	wasp@avengers.com
643	Cambodia	d&d_beholder	defense	wasp@avengers.com
644	Cambodia	d&d_beholder	heal	wasp@avengers.com
645	Cambodia	d&d_devil	attack	ant.man@avengers.com
646	Cambodia	d&d_devil	defense	ant.man@avengers.com
647	Cambodia	d&d_devil	heal	batman@dc-world.com
648	Cambodia	d&d_lich	attack	hulk@avengers.com
649	Cambodia	d&d_lich	defense	hulk@avengers.com
650	Cambodia	d&d_lich	heal	hulk@avengers.com
651	Cambodia	d&d_mind_flayer	attack	capatain.america@avengers.com
652	Cambodia	d&d_mind_flayer	defense	capatain.america@avengers.com
653	Cambodia	d&d_mind_flayer	heal	capatain.america@avengers.com
654	Cambodia	d&d_vampire	attack	capatain.america@avengers.com
655	Cambodia	d&d_vampire	defense	capatain.america@avengers.com
656	Cambodia	d&d_vampire	heal	capatain.america@avengers.com
657	Cambodia	d&d_red_dragon	attack	capatain.america@avengers.com
658	Cambodia	d&d_red_dragon	defense	capatain.america@avengers.com
659	Cambodia	d&d_red_dragon	heal	capatain.america@avengers.com
660	Cambodia	d&d_hill_giant	attack	hawkeye@avengers.com
661	Cambodia	d&d_hill_giant	defense	hawkeye@avengers.com
662	Cambodia	d&d_hill_giant	heal	hawkeye@avengers.com
663	Cambodia	d&d_treant	attack	hawkeye@avengers.com
664	Cambodia	d&d_treant	defense	hawkeye@avengers.com
665	Cambodia	d&d_treant	heal	hawkeye@avengers.com
666	Cambodia	d&d_werewolf	attack	capatain.america@avengers.com
667	Cambodia	d&d_werewolf	defense	capatain.america@avengers.com
668	Cambodia	d&d_werewolf	heal	capatain.america@avengers.com
669	Cambodia	d&d_yuan-ti	attack	capatain.america@avengers.com
670	Cambodia	d&d_yuan-ti	defense	capatain.america@avengers.com
671	Cambodia	d&d_yuan-ti	heal	capatain.america@avengers.com
672	Canada	aliens	attack	black.widow@avengers.com
673	Canada	predators	attack	black.widow@avengers.com
674	Canada	d&d_beholder	attack	black.widow@avengers.com
675	Canada	d&d_beholder	defense	black.widow@avengers.com
676	Canada	d&d_beholder	heal	agent.venom@avengers.com
677	Canada	d&d_devil	attack	black.widow@avengers.com
678	Canada	d&d_devil	defense	black.widow@avengers.com
679	Canada	d&d_devil	heal	batman@dc-world.com
680	Canada	d&d_lich	attack	black.widow@avengers.com
681	Canada	d&d_lich	defense	black.widow@avengers.com
682	Canada	d&d_lich	heal	hulk@avengers.com
683	Canada	d&d_mind_flayer	attack	black.widow@avengers.com
684	Canada	d&d_mind_flayer	defense	black.widow@avengers.com
685	Canada	d&d_mind_flayer	heal	havok@avengers.com
686	Canada	d&d_vampire	attack	black.widow@avengers.com
687	Canada	d&d_vampire	defense	black.widow@avengers.com
688	Canada	d&d_vampire	heal	sunspot@avengers.com
689	Canada	d&d_red_dragon	attack	black.widow@avengers.com
690	Canada	d&d_red_dragon	defense	black.widow@avengers.com
691	Canada	d&d_red_dragon	heal	smasher@avengers.com
692	Canada	d&d_hill_giant	attack	black.widow@avengers.com
693	Canada	d&d_hill_giant	defense	black.widow@avengers.com
694	Canada	d&d_hill_giant	heal	hawkeye@avengers.com
695	Canada	d&d_treant	attack	black.widow@avengers.com
696	Canada	d&d_treant	defense	black.widow@avengers.com
697	Canada	d&d_treant	heal	hawkeye@avengers.com
698	Canada	d&d_werewolf	attack	black.widow@avengers.com
699	Canada	d&d_werewolf	defense	black.widow@avengers.com
700	Canada	d&d_werewolf	heal	rogue@avengers.com
701	Canada	d&d_yuan-ti	attack	black.widow@avengers.com
702	Canada	d&d_yuan-ti	defense	black.widow@avengers.com
703	Canada	d&d_yuan-ti	heal	abyss@avengers.com
704	Cayman Islands	aliens	attack	star.brand@avengers.com
705	Cayman Islands	predators	attack	star.brand@avengers.com
706	Cayman Islands	d&d_beholder	attack	star.brand@avengers.com
707	Cayman Islands	d&d_beholder	defense	star.brand@avengers.com
708	Cayman Islands	d&d_beholder	heal	agent.venom@avengers.com
709	Cayman Islands	d&d_devil	attack	shang-chi@avengers.com
710	Cayman Islands	d&d_devil	defense	shang-chi@avengers.com
711	Cayman Islands	d&d_devil	heal	batman@dc-world.com
712	Cayman Islands	d&d_lich	attack	sentry@avengers.com
713	Cayman Islands	d&d_lich	defense	sentry@avengers.com
714	Cayman Islands	d&d_lich	heal	hulk@avengers.com
715	Cayman Islands	d&d_mind_flayer	attack	star.brand@avengers.com
716	Cayman Islands	d&d_mind_flayer	defense	star.brand@avengers.com
717	Cayman Islands	d&d_mind_flayer	heal	havok@avengers.com
718	Cayman Islands	d&d_vampire	attack	star.brand@avengers.com
719	Cayman Islands	d&d_vampire	defense	star.brand@avengers.com
720	Cayman Islands	d&d_vampire	heal	sunspot@avengers.com
721	Cayman Islands	d&d_red_dragon	attack	star.brand@avengers.com
722	Cayman Islands	d&d_red_dragon	defense	star.brand@avengers.com
723	Cayman Islands	d&d_red_dragon	heal	smasher@avengers.com
724	Cayman Islands	d&d_hill_giant	attack	wolverine@avengers.com
725	Cayman Islands	d&d_hill_giant	defense	wolverine@avengers.com
726	Cayman Islands	d&d_hill_giant	heal	hawkeye@avengers.com
727	Cayman Islands	d&d_treant	attack	wolverine@avengers.com
728	Cayman Islands	d&d_treant	defense	wolverine@avengers.com
729	Cayman Islands	d&d_treant	heal	hawkeye@avengers.com
730	Cayman Islands	d&d_werewolf	attack	star.brand@avengers.com
731	Cayman Islands	d&d_werewolf	defense	star.brand@avengers.com
732	Cayman Islands	d&d_werewolf	heal	rogue@avengers.com
733	Cayman Islands	d&d_yuan-ti	attack	star.brand@avengers.com
734	Cayman Islands	d&d_yuan-ti	defense	star.brand@avengers.com
735	Cayman Islands	d&d_yuan-ti	heal	abyss@avengers.com
736	Chile	aliens	attack	nova@avengers.com
737	Chile	predators	attack	nova@avengers.com
738	Chile	d&d_beholder	attack	nova@avengers.com
739	Chile	d&d_beholder	defense	nova@avengers.com
740	Chile	d&d_beholder	heal	agent.venom@avengers.com
741	Chile	d&d_devil	attack	nova@avengers.com
742	Chile	d&d_devil	defense	nova@avengers.com
743	Chile	d&d_devil	heal	batman@dc-world.com
744	Chile	d&d_lich	attack	nova@avengers.com
745	Chile	d&d_lich	defense	nova@avengers.com
746	Chile	d&d_lich	heal	hulk@avengers.com
747	Chile	d&d_mind_flayer	attack	nova@avengers.com
748	Chile	d&d_mind_flayer	defense	nova@avengers.com
749	Chile	d&d_mind_flayer	heal	havok@avengers.com
750	Chile	d&d_vampire	attack	nova@avengers.com
751	Chile	d&d_vampire	defense	nova@avengers.com
752	Chile	d&d_vampire	heal	sunspot@avengers.com
753	Chile	d&d_red_dragon	attack	nova@avengers.com
754	Chile	d&d_red_dragon	defense	nova@avengers.com
755	Chile	d&d_red_dragon	heal	smasher@avengers.com
756	Chile	d&d_hill_giant	attack	nova@avengers.com
757	Chile	d&d_hill_giant	defense	nova@avengers.com
758	Chile	d&d_hill_giant	heal	hawkeye@avengers.com
759	Chile	d&d_treant	attack	nova@avengers.com
760	Chile	d&d_treant	defense	nova@avengers.com
761	Chile	d&d_treant	heal	hawkeye@avengers.com
762	Chile	d&d_werewolf	attack	nova@avengers.com
763	Chile	d&d_werewolf	defense	nova@avengers.com
764	Chile	d&d_werewolf	heal	rogue@avengers.com
765	Chile	d&d_yuan-ti	attack	nova@avengers.com
766	Chile	d&d_yuan-ti	defense	nova@avengers.com
767	Chile	d&d_yuan-ti	heal	abyss@avengers.com
768	China	aliens	attack	iron.man@avengers.com
769	China	predators	attack	thor@avengers.com
770	China	d&d_beholder	attack	wasp@avengers.com
771	China	d&d_beholder	defense	wasp@avengers.com
772	China	d&d_beholder	heal	wasp@avengers.com
773	China	d&d_devil	attack	ant.man@avengers.com
774	China	d&d_devil	defense	ant.man@avengers.com
775	China	d&d_devil	heal	batman@dc-world.com
776	China	d&d_lich	attack	hulk@avengers.com
777	China	d&d_lich	defense	hulk@avengers.com
778	China	d&d_lich	heal	hulk@avengers.com
779	China	d&d_mind_flayer	attack	capatain.america@avengers.com
780	China	d&d_mind_flayer	defense	capatain.america@avengers.com
781	China	d&d_mind_flayer	heal	capatain.america@avengers.com
782	China	d&d_vampire	attack	capatain.america@avengers.com
783	China	d&d_vampire	defense	capatain.america@avengers.com
784	China	d&d_vampire	heal	capatain.america@avengers.com
785	China	d&d_red_dragon	attack	capatain.america@avengers.com
786	China	d&d_red_dragon	defense	capatain.america@avengers.com
787	China	d&d_red_dragon	heal	capatain.america@avengers.com
788	China	d&d_hill_giant	attack	hawkeye@avengers.com
789	China	d&d_hill_giant	defense	hawkeye@avengers.com
790	China	d&d_hill_giant	heal	hawkeye@avengers.com
791	China	d&d_treant	attack	hawkeye@avengers.com
792	China	d&d_treant	defense	hawkeye@avengers.com
793	China	d&d_treant	heal	hawkeye@avengers.com
794	China	d&d_werewolf	attack	capatain.america@avengers.com
795	China	d&d_werewolf	defense	capatain.america@avengers.com
796	China	d&d_werewolf	heal	capatain.america@avengers.com
797	China	d&d_yuan-ti	attack	capatain.america@avengers.com
798	China	d&d_yuan-ti	defense	capatain.america@avengers.com
799	China	d&d_yuan-ti	heal	capatain.america@avengers.com
800	Colombia	aliens	attack	spider.man@avengers.com
801	Colombia	predators	attack	spider.man@avengers.com
802	Colombia	d&d_beholder	attack	spider.man@avengers.com
803	Colombia	d&d_beholder	defense	spider.man@avengers.com
804	Colombia	d&d_beholder	heal	agent.venom@avengers.com
805	Colombia	d&d_devil	attack	spider.man@avengers.com
806	Colombia	d&d_devil	defense	spider.man@avengers.com
807	Colombia	d&d_devil	heal	batman@dc-world.com
808	Colombia	d&d_lich	attack	spider.man@avengers.com
809	Colombia	d&d_lich	defense	spider.man@avengers.com
810	Colombia	d&d_lich	heal	hulk@avengers.com
811	Colombia	d&d_mind_flayer	attack	spider.man@avengers.com
812	Colombia	d&d_mind_flayer	defense	spider.man@avengers.com
813	Colombia	d&d_mind_flayer	heal	havok@avengers.com
814	Colombia	d&d_vampire	attack	spider.man@avengers.com
815	Colombia	d&d_vampire	defense	spider.man@avengers.com
816	Colombia	d&d_vampire	heal	sunspot@avengers.com
817	Colombia	d&d_red_dragon	attack	spider.man@avengers.com
818	Colombia	d&d_red_dragon	defense	spider.man@avengers.com
